,postId,age,gender,education,estimate,estimateVal,rrp,p,time,sheet_no,x1,x2,lotterychoice
6380,khy58ztk,48.0,Male,High school,gist,about_even,0.06428571428571428,0.5,unlimited,sheet21,50,20,12b
6381,khy2rfwe,31.0,Male,High school,default,none,0.36428571428571427,0.5,unlimited,sheet21,50,20,19b
6382,khy383hf,21.0,Male,Graduate school,default,none,-0.8478260869565217,0.05,500,sheet21,40,10,13b
6383,khy2n8uf,27.0,Male,Professional school,default,none,-0.027777777777777776,0.9,unlimited,sheet21,50,0,2b
6384,khy2m9bn,21.0,Female,High school,default,none,-7.5,0.05,unlimited,sheet21,20,0,12b
6385,khy3vzzj,28.0,Male,College,verbatim,75,0.03333333333333333,0.75,1000,sheet21,20,0,6a
6386,khy2tiao,27.0,Female,Graduate school,gist,likely,0.19444444444444445,0.9,2000,sheet21,10,0,6a
6387,khy2mv50,31.0,Male,Graduate school,gist,about_even,-0.02142857142857143,0.5,500,sheet21,50,20,0a
6388,khy2p2v4,44.0,Male,College,default,none,-0.06521739130434782,0.05,2000,sheet21,40,10,19b
6389,khy3r6n4,48.0,Female,College,verbatim,50,-0.05,0.5,unlimited,sheet21,10,0,10b
6390,khy4f6lz,24.0,Female,College,gist,almost_certain,0.05844155844155844,0.95,unlimited,sheet21,40,10,3a
6391,khy2mpww,30.0,Male,Graduate school,default,none,-0.38571428571428573,0.25,1000,sheet21,40,10,11b
6392,khy2nohu,25.0,Male,College,default,none,0.20103092783505155,0.95,2000,sheet21,50,20,8b
6393,khy57bqk,33.0,Male,Graduate school,default,none,0.15,0.5,2000,sheet21,40,10,13b
6394,khy3x571,41.0,Male,College,default,none,0.25,0.1,2000,sheet21,10,0,19b
6395,khy2nejt,28.0,Male,Professional school,default,none,-2.25,0.1,1000,sheet21,50,0,14b
6396,khy31afm,27.0,Male,Post-doctoral,default,none,-0.35,0.5,1000,sheet21,150,0,7b
6397,khy9r3zq,30.0,Male,Graduate school,gist,almost_certain,-1.2391304347826086,0.05,2000,sheet21,40,10,0a
6398,khy2pgp6,42.0,Male,High school,gist,highly_likely,0.1388888888888889,0.9,2000,sheet21,50,0,5a
6399,khy2s5tu,32.0,Female,Unspecified,default,none,-0.05,0.5,unlimited,sheet21,150,0,0b
6400,khy2mxpi,37.0,Male,College,gist,likely,0.013157894736842105,0.9,1000,sheet21,20,10,3b
6401,khy2ni4b,33.0,Female,College,gist,likely,-0.45348837209302323,0.05,unlimited,sheet21,50,20,13b
6402,khy4mk5y,64.0,Male,College,gist,highly_unlikely,-4.25,0.1,1000,sheet21,50,0,0a
6403,khy2nygu,49.0,Female,College,gist,highly_likely,-0.03333333333333333,0.75,500,sheet21,20,0,5a
6404,khy3fmft,38.0,Male,College,default,none,-0.027777777777777776,0.9,1000,sheet21,10,0,2a
6405,khy2oepn,32.0,Male,High school,verbatim,75,0.3,0.75,1000,sheet21,20,0,10b
6406,khy2mg0h,36.0,Female,College,verbatim,25,0.3,0.25,500,sheet21,40,10,19a
6407,khy55r22,49.0,Female,Graduate school,verbatim,25,0.04285714285714286,0.25,unlimited,sheet21,40,10,16b
6408,khy45wvk,34.0,Male,High school,gist,about_even,0.05,0.5,2000,sheet21,20,10,12b
6409,khy2srsa,35.0,Male,College,default,none,0.15,0.5,1000,sheet21,50,0,12b
6410,khy42in1,26.0,Male,College,verbatim,10,-0.25,0.1,unlimited,sheet21,10,0,18b
6411,khy57ru4,22.0,Male,Graduate school,default,none,0.16153846153846155,0.75,500,sheet21,40,10,9b
6412,khwg3b3s,33.0,Female,College,gist,highly_likely,0.2894736842105263,0.95,2000,sheet21,20,0,7b
6413,khy54uzk,39.0,Male,College,verbatim,90,0.08333333333333333,0.9,unlimited,sheet21,10,0,4b
6414,khy3w886,32.0,Male,Graduate school,verbatim,90,0.027777777777777776,0.9,unlimited,sheet21,10,0,3a
6415,khy384ps,46.0,Male,High school,gist,about_even,0.2357142857142857,0.5,2000,sheet21,50,20,16b
6416,khy2mzho,42.0,Male,College,verbatim,81,-1.5,0.25,500,sheet21,20,0,8a
6417,khy3c9qg,42.0,Male,Graduate school,gist,about_even,0.55,0.5,2000,sheet21,10,0,16b
6418,khy2uzkj,54.0,Female,College,gist,unlikely,-1.1,0.25,1000,sheet21,20,0,0b
6419,khy57tc2,32.0,Male,College,gist,almost_certain,0.02631578947368421,0.95,1000,sheet21,20,0,2b
6420,khy5bin6,49.0,Male,College,default,none,0.34615384615384615,0.75,1000,sheet21,40,10,13b
6421,khy3anq9,30.0,Female,College,verbatim,40,-0.21428571428571427,0.25,500,sheet21,40,10,13b
6422,khy31qu3,61.0,Male,High school,gist,about_even,0.36428571428571427,0.5,500,sheet21,50,20,19b
6423,khy353oa,32.0,Female,College,verbatim,10,-4.25,0.1,1000,sheet21,10,0,0b
6424,khy2zux1,61.0,Male,High school,gist,likely,-0.052941176470588235,0.75,1000,sheet21,50,20,4b
6425,khy2uj6v,28.0,Male,College,default,none,0.15,0.5,unlimited,sheet21,40,10,13b
6426,khy4ajz3,27.0,Male,College,gist,unlikely,-0.1,0.25,2000,sheet21,20,0,15b
6427,khy30rl1,35.0,Male,College,verbatim,50,0.4166666666666667,0.9,unlimited,sheet21,50,0,0b
6428,khy2mvea,48.0,Male,College,gist,no_chance,-4.5,0.05,2000,sheet21,20,0,15b
6429,khy2ml4r,27.0,Male,College,default,none,-0.3,0.25,unlimited,sheet21,40,10,12b
6430,khy2s58o,39.0,Male,College,verbatim,15,0.1,0.25,1000,sheet21,20,0,16b
6431,khy2udjr,59.0,Male,College,verbatim,10,-0.75,0.1,2000,sheet21,50,0,17b
6432,khy310tt,35.0,Male,Professional school,default,none,-0.9,0.25,2000,sheet21,20,0,11b
6433,khy7n3a3,21.0,Male,High school,verbatim,95,0.09740259740259741,0.95,500,sheet21,40,10,4b
6434,khy3j2di,24.0,Unspecified,College,verbatim,10,-1.25,0.1,unlimited,sheet21,50,0,16b
6435,khy2uxf3,27.0,Male,High school,verbatim,50,0.11666666666666667,0.5,2000,sheet21,20,10,14b
6436,khy3ch00,30.0,Female,Ph.D,verbatim,40,0.27,0.5,500,sheet21,40,10,15a
6437,khy2t47c,34.0,Male,High school,gist,no_chance,-0.32608695652173914,0.05,500,sheet21,40,10,17b
6438,khy31bcd,54.0,Male,Graduate school,verbatim,95,0.21428571428571427,0.95,unlimited,sheet21,40,10,7a
6439,khy2nlst,64.0,Male,College,gist,highly_unlikely,-1.25,0.1,2000,sheet21,10,0,16b
6440,khy2vglo,28.0,Male,Graduate school,verbatim,50,-0.05,0.5,unlimited,sheet21,10,0,0a
6441,khy2n5fd,45.0,Male,College,gist,highly_unlikely,-0.75,0.1,500,sheet21,50,0,17a
6442,khy5i57j,48.0,Male,College,default,none,-0.04285714285714286,0.25,unlimited,sheet21,40,10,15b
6443,khy3px2i,26.0,Male,Graduate school,verbatim,10,-1.25,0.1,unlimited,sheet21,50,0,16b
6444,khy3hhrz,49.0,Female,College,gist,highly_likely,0.6944444444444444,0.9,500,sheet21,50,0,15b
6445,khy2oifc,59.0,Female,High school,gist,about_even,-0.33,0.5,500,sheet21,40,10,5b
6446,khy2uvb5,46.0,Female,College,verbatim,85,0.5,0.75,500,sheet21,20,0,13b
6447,khy5ez7b,28.0,Male,College,verbatim,85,0.09210526315789473,0.9,1000,sheet21,20,10,6b
6448,khy38per,37.0,Female,High school,default,none,0.33116883116883117,0.95,2000,sheet21,40,10,0b
6449,khy2n2hh,47.0,Male,Ph.D,default,none,-0.1588235294117647,0.75,unlimited,sheet21,50,20,1a
6450,khy3yock,44.0,Male,College,verbatim,50,-0.872093023255814,0.05,2000,sheet21,50,20,7b
6451,khy30w1l,39.0,Male,College,default,none,-0.03333333333333333,0.75,unlimited,sheet21,20,0,5a
6452,khy3fms6,46.0,Male,High school,gist,no_chance,-0.03488372093023256,0.05,1000,sheet21,50,20,19b
6453,khy3u3sq,65.0,Male,Graduate school,gist,likely,-0.65,0.5,2000,sheet21,150,0,4b
6454,khy2m7b1,36.0,Female,College,default,none,0.15,0.5,2000,sheet21,20,10,15b
6455,khy47uh4,29.0,Female,College,gist,unlikely,0.3,0.25,unlimited,sheet21,40,10,19b
6456,khy81pyy,30.0,Male,College,verbatim,70,0.10714285714285714,0.5,2000,sheet21,50,20,13a
6457,khy2ns0j,30.0,Male,Professional school,gist,likely,-0.03,0.5,2000,sheet21,40,10,0b
6458,khy2ny1v,34.0,Female,High school,default,none,0.85,0.5,500,sheet21,50,0,19b
6459,khy3ndcy,32.0,Male,Professional school,verbatim,10,-0.75,0.1,1000,sheet21,50,0,17b
6460,khy2wlyb,40.0,Male,College,default,none,-2.75,0.1,1000,sheet21,50,0,13b
6461,khy2mbu3,23.0,Male,Graduate school,default,none,-4.75,0.1,2000,sheet21,50,0,9a
6462,khy45rug,33.0,Male,Professional school,gist,almost_certain,0.33116883116883117,0.95,2000,sheet21,40,10,0b
6463,khy2q0md,41.0,Female,College,gist,almost_certain,-0.01948051948051948,0.95,unlimited,sheet21,40,10,1b
6464,khy2xm4i,23.0,Male,College,gist,highly_likely,0.20103092783505155,0.95,unlimited,sheet21,50,20,8b
6465,khy56der,44.0,Female,High school,gist,about_even,-0.016666666666666666,0.5,1000,sheet21,20,10,0b
6466,khy32put,35.0,Male,College,default,none,-0.06521739130434782,0.05,2000,sheet21,40,10,19b
6467,khy2p2sl,25.0,Male,Graduate school,default,none,0.8157894736842105,0.95,unlimited,sheet21,20,0,17b
6468,khy5dsr0,44.0,Female,Graduate school,verbatim,50,-0.016666666666666666,0.5,500,sheet21,20,10,10a
6469,khy2t55a,34.0,Male,College,verbatim,100,0.39,0.5,unlimited,sheet21,40,10,17b
6470,khy3t7gv,34.0,Male,High school,gist,highly_likely,0.4166666666666667,0.9,500,sheet21,10,0,0b
6471,khy5wmfh,46.0,Male,College,gist,highly_unlikely,-1.75,0.1,2000,sheet21,50,0,15b
6472,khy3im1c,37.0,Male,College,default,none,-0.01764705882352941,0.75,2000,sheet21,50,20,5b
6473,khy2msu7,34.0,Male,Graduate school,verbatim,25,-0.7,0.25,1000,sheet21,20,0,12b
6474,khy2o46d,27.0,Masculino,Faculdade,default,none,-1.2391304347826086,0.05,1000,sheet21,40,10,0a
6475,khy30n4i,53.0,Female,Professional school,default,none,-0.6627906976744186,0.05,2000,sheet21,50,20,10b
6476,khy57cmr,26.0,Female,College,verbatim,10,-8.25,0.1,2000,sheet21,10,0,2b
6477,khy38enf,53.0,Female,Professional school,verbatim,40,0.19285714285714287,0.5,1000,sheet21,50,20,15b
6478,khy3izql,37.0,Female,College,default,none,0.33116883116883117,0.95,2000,sheet21,40,10,10b
6479,khy31jpt,32.0,Male,College,default,none,-0.05,0.5,2000,sheet21,10,0,0a
6480,khy2nyv1,34.0,Male,High school,verbatim,5,-0.06521739130434782,0.05,1000,sheet21,40,10,19b
6481,khy2misr,26.0,Male,College,gist,about_even,-0.25,0.5,2000,sheet21,150,0,8b
6482,khy2mvss,38.0,Male,College,default,none,0.21,0.5,1000,sheet21,40,10,14b
6483,khy2mz8g,29.0,Male,High school,verbatim,15,0.022727272727272728,0.1,500,sheet21,20,10,19b
6484,khy2mw5x,28.0,Female,Professional school,gist,about_even,-0.35,0.5,2000,sheet21,10,0,7b
6485,khy2sclh,33.0,Male,High school,verbatim,25,-0.08181818181818182,0.25,2000,sheet21,50,20,14a
6486,khy557io,22.0,Masculino,Faculdade,gist,unlikely,-0.13636363636363635,0.25,unlimited,sheet21,50,20,13b
6487,khy2npgv,28.0,Male,High school,verbatim,50,0.33,0.5,1000,sheet21,40,10,16b
6488,khy2oj1q,41.0,Male,College,verbatim,3,-1.5,0.05,1000,sheet21,20,0,18b
6489,khy4fg3z,25.0,Male,Graduate school,gist,almost_certain,0.4090909090909091,0.95,500,sheet21,40,10,12a
6490,khy57oqr,30.0,Male,College,verbatim,15,-0.5571428571428572,0.25,1000,sheet21,40,10,9a
6491,khy2q0z6,59.0,Male,High school,default,none,0.04639175257731959,0.95,1000,sheet21,50,20,3a
6492,khy2of5e,36.0,Male,High school,verbatim,85,0.01764705882352941,0.75,500,sheet21,50,20,6b
6493,khy2qrix,21.0,Female,Graduate school,verbatim,5,-0.6627906976744186,0.05,1000,sheet21,50,20,0b
6494,khy2wiac,29.0,Female,High school,gist,about_even,0.06428571428571428,0.5,2000,sheet21,50,20,12b
6495,khy3lvsp,35.0,Female,College,verbatim,60,-0.05,0.5,unlimited,sheet21,150,0,10b
6496,khy2ne7f,27.0,Female,High school,default,none,0.26288659793814434,0.95,unlimited,sheet21,50,20,0b
6497,khy57ui3,32.0,Female,College,default,none,-1.1,0.25,unlimited,sheet21,20,0,10b
6498,khy2nm2c,23.0,Male,Graduate school,verbatim,10,-0.022727272727272728,0.1,1000,sheet21,20,10,18b
6499,khy2n5e1,54.0,Female,High school,default,none,-4.5,0.05,2000,sheet21,20,0,15b
6500,khy2ruf4,37.0,Female,High school,gist,almost_certain,0.3556701030927835,0.95,1000,sheet21,50,20,13b
6501,khy2xmq3,27.0,Masculino,Faculdade,verbatim,5,-0.2441860465116279,0.05,2000,sheet21,50,20,16b
6502,khy2mptv,37.0,Male,College,verbatim,75,-0.08823529411764706,0.75,500,sheet21,50,20,3b
6503,khy5716g,46.0,Female,College,gist,almost_certain,0.4166666666666667,0.9,2000,sheet21,10,0,0b
6504,khy4uy94,25.0,Male,College,verbatim,95,0.4473684210526316,0.95,unlimited,sheet21,20,0,0a
6505,khy55icw,46.0,Female,College,verbatim,95,0.015463917525773196,0.95,500,sheet21,50,20,2a
6506,khy361ed,33.0,Male,College,gist,likely,0.1,0.75,1000,sheet21,20,0,7b
6507,khy2msr0,38.0,Male,College,verbatim,50,0.51,0.5,unlimited,sheet21,40,10,19b
6508,khy303f5,27.0,Male,High school,gist,likely,-0.11538461538461539,0.75,1000,sheet21,40,10,3a
6509,khy3lguj,29.0,Male,College,default,none,-0.03,0.5,unlimited,sheet21,40,10,0a
6510,khy33e7p,35.0,Male,College,default,none,-0.5181818181818182,0.25,unlimited,sheet21,50,20,6b
6511,khy2n0jg,38.0,Male,College,default,none,-0.023076923076923078,0.75,2000,sheet21,40,10,5b
6512,khy2mzcc,30.0,Male,College,verbatim,75,0.16666666666666666,0.75,1000,sheet21,20,0,8b
6513,khy2tkna,33.0,Male,High school,gist,highly_likely,0.4166666666666667,0.9,1000,sheet21,10,0,0a
6514,khy3dshl,29.0,Female,Post-doctoral,verbatim,5,-0.872093023255814,0.05,unlimited,sheet21,50,20,7b
6515,khy2nkg7,26.0,Male,College,verbatim,50,-0.02142857142857143,0.5,500,sheet21,50,20,10b
6516,khy2q9x1,23.0,Female,College,default,none,-0.6272727272727273,0.25,unlimited,sheet21,50,20,4a
6517,khy2or1n,28.0,Male,College,default,none,-0.06428571428571428,0.5,unlimited,sheet21,50,20,9a
6518,khy2vbbb,29.0,Male,Post-doctoral,gist,about_even,-0.36428571428571427,0.5,unlimited,sheet21,50,20,2b
6519,khy57a5b,47.0,Male,College,gist,unlikely,-0.21428571428571427,0.25,500,sheet21,40,10,13b
6520,khy33dhy,26.0,Male,College,verbatim,25,-0.04285714285714286,0.25,2000,sheet21,40,10,15b
6521,khy4ytk9,31.0,Male,College,verbatim,75,0.06923076923076923,0.75,2000,sheet21,40,10,7b
6522,khy5mnru,40.0,Female,College,gist,highly_likely,0.4473684210526316,0.95,unlimited,sheet21,20,0,10a
6523,khy64hhs,39.0,Male,College,verbatim,75,0.6333333333333333,0.75,unlimited,sheet21,20,0,15b
6524,khy2okzp,27.0,Male,Post-doctoral,default,none,0.2647058823529412,0.75,1000,sheet21,50,20,13b
6525,khy3t4fh,31.0,Male,Graduate school,verbatim,30,-0.03,0.5,2000,sheet21,40,10,0a
6526,khy3qx56,38.0,Male,College,gist,likely,0.9,0.75,2000,sheet21,20,0,19b
6527,khy5nfdh,58.0,Female,Graduate school,gist,highly_likely,-0.013157894736842105,0.9,500,sheet21,20,10,2b
6528,khy2ufcf,30.0,Male,Graduate school,default,none,0.25,0.1,500,sheet21,10,0,19b
6529,khy2tj09,44.0,Female,High school,default,none,-0.05,0.5,500,sheet21,10,0,10b
6530,khy2ylw0,37.0,Male,College,default,none,0.11538461538461539,0.75,2000,sheet21,40,10,8b
6531,khy2zd6q,43.0,Male,College,default,none,-0.3,0.25,2000,sheet21,50,20,0a
6532,khy2uysv,34.0,Female,College,default,none,0.25,0.5,2000,sheet21,150,0,13b
6533,khy5ottw,37.0,Male,College,gist,unlikely,-0.02727272727272727,0.25,unlimited,sheet21,50,20,15a
6534,khy3x71w,28.0,Male,Ph.D,verbatim,85,0.23195876288659795,0.95,unlimited,sheet21,50,20,9b
6535,khy3cvw6,38.0,Female,Graduate school,verbatim,25,-0.3,0.25,500,sheet21,50,20,0b
6536,khy2nf9l,38.0,Female,Professional school,verbatim,50,-0.15,0.5,1000,sheet21,50,20,7b
6537,khy34se1,51.0,Female,College,gist,likely,-0.2076923076923077,0.75,500,sheet21,40,10,1a
6538,khy554ri,34.0,Male,High school,gist,highly_unlikely,-0.045454545454545456,0.05,1000,sheet21,150,50,19b
6539,khy55bc8,30.0,Male,College,default,none,-0.016666666666666666,0.5,500,sheet21,20,10,10b
6540,khy4173m,36.0,Female,College,verbatim,45,-0.4636363636363636,0.25,1000,sheet21,50,20,7b
6541,khy3jua5,24.0,Male,Graduate school,default,none,-0.01948051948051948,0.95,unlimited,sheet21,40,10,1b
6542,khy5t5pa,25.0,Male,Professional school,default,none,0.022727272727272728,0.1,1000,sheet21,20,10,19b
6543,khy33md4,49.0,Male,College,gist,almost_certain,0.4473684210526316,0.95,2000,sheet21,20,0,0b
6544,khy2neb0,35.0,Male,Graduate school,default,none,0.02727272727272727,0.25,500,sheet21,50,20,16b
6545,khy2nul4,30.0,Male,Professional school,verbatim,50,-0.05,0.5,unlimited,sheet21,50,0,0b
6546,khy307e0,38.0,Male,College,verbatim,25,0.1,0.25,2000,sheet21,20,0,16a
6547,khy31fg4,36.0,Female,High school,verbatim,40,0.45,0.5,500,sheet21,10,0,15b
6548,khy3q5uw,63.0,Male,College,default,none,-0.5,0.05,unlimited,sheet21,20,0,19b
6549,khy3f3gw,36.0,Male,College,verbatim,10,0.022727272727272728,0.1,unlimited,sheet21,20,10,19b
6550,khy2n05g,33.0,Male,High school,verbatim,50,-0.11666666666666667,0.5,unlimited,sheet21,20,10,7a
6551,khy3yugl,36.0,Male,Graduate school,default,none,0.43333333333333335,0.75,unlimited,sheet21,20,0,12a
6552,khy591wo,25.0,Male,College,gist,likely,-0.21666666666666667,0.5,500,sheet21,20,10,4b
6553,khy56wu8,26.0,Male,College,gist,highly_unlikely,-0.1590909090909091,0.1,1000,sheet21,20,10,15b
6554,khy5fno1,43.0,Male,College,default,none,-0.08333333333333333,0.9,500,sheet21,50,0,1b
6555,khy2tf1r,30.0,Male,High school,verbatim,95,0.33116883116883117,0.95,unlimited,sheet21,40,10,0b
6556,khy37ijg,35.0,Male,College,verbatim,45,0.3247422680412371,0.95,2000,sheet21,50,20,12b
6557,khy57zuo,42.0,Male,College,verbatim,95,0.01948051948051948,0.95,1000,sheet21,40,10,2b
6558,khy2rdd0,35.0,Female,College,default,none,-0.05,0.5,1000,sheet21,10,0,10b
6559,khy2wj5v,35.0,Male,High school,gist,almost_certain,0.02631578947368421,0.95,500,sheet21,20,0,2a
6560,khy5hnoe,52.0,Female,College,gist,highly_likely,0.19444444444444445,0.9,2000,sheet21,10,0,6b
6561,khy32hbe,32.0,Male,Graduate school,verbatim,10,-0.05,0.5,1000,sheet21,10,0,10b
6562,khy2mh9n,19.0,Female,High school,verbatim,90,-0.08333333333333333,0.9,2000,sheet21,10,0,1b
6563,khy2mf7r,30.0,Male,College,default,none,0.13917525773195877,0.95,2000,sheet21,50,20,6b
6564,khy2ut4x,46.0,Male,College,gist,highly_unlikely,-0.022727272727272728,0.1,unlimited,sheet21,20,10,18b
6565,khy3gcca,30.0,Female,College,gist,highly_unlikely,-1.1,0.25,unlimited,sheet21,20,0,10b
6566,khy2s512,24.0,Male,High school,gist,highly_unlikely,-0.022727272727272728,0.1,2000,sheet21,20,10,18b
6567,khy3shqd,36.0,Male,College,verbatim,10,-0.38636363636363635,0.1,1000,sheet21,20,10,10b
6568,khy2mi0p,32.0,Male,College,default,none,0.09740259740259741,0.95,500,sheet21,40,10,4b
6569,khy5g3mp,48.0,Female,College,gist,no_chance,-0.045454545454545456,0.05,unlimited,sheet21,150,50,19b
6570,khy2n881,27.0,Female,College,gist,about_even,0.15,0.5,500,sheet21,10,0,12a
6571,khy2sbcx,47.0,Female,College,verbatim,10,-4.25,0.1,500,sheet21,50,0,0b
6572,khy2z08r,18.0,Male,High school,gist,highly_unlikely,0.022727272727272728,0.1,unlimited,sheet21,20,10,19b
6573,khy3ns0h,33.0,Female,College,default,none,-0.35,0.5,500,sheet21,10,0,7b
6574,khy2o7pz,32.0,Male,Professional school,gist,about_even,0.016666666666666666,0.5,2000,sheet21,20,10,11a
6575,khy2sh32,41.0,Male,Professional school,default,none,0.15,0.5,500,sheet21,50,0,12b
6576,khy364hl,29.0,Male,College,default,none,0.15,0.5,1000,sheet21,20,10,15a
6577,khy2rjau,32.0,Male,High school,default,none,-0.2441860465116279,0.05,1000,sheet21,50,20,16a
6578,khy2rp1s,31.0,Female,College,verbatim,10,-0.022727272727272728,0.1,unlimited,sheet22,20,10,18b
6579,khy2mqnp,29.0,Male,College,gist,highly_likely,0.33116883116883117,0.95,2000,sheet22,40,10,10b
6580,khy2mwyq,31.0,Male,High school,verbatim,45,-0.05,0.5,500,sheet22,150,0,0b
6581,khy7qr4a,36.0,Female,Professional school,default,none,0.85,0.5,unlimited,sheet22,150,0,19a
6582,khy5pwik,32.0,Male,College,verbatim,50,-0.03,0.5,unlimited,sheet22,40,10,0b
6583,khy2mva4,59.0,Female,Professional school,default,none,0.13157894736842105,0.95,1000,sheet22,20,0,4a
6584,khy55ugi,30.0,Male,College,default,none,0.44805194805194803,0.95,500,sheet22,40,10,13b
6585,khy2n929,50.0,Male,College,verbatim,50,-0.05,0.5,unlimited,sheet22,10,0,0b
6586,khy2pkcj,43.0,Male,College,verbatim,5,-0.03488372093023256,0.05,unlimited,sheet22,50,20,19b
6587,khy7n3tk,38.0,Male,Post-doctoral,default,none,0.06428571428571428,0.5,500,sheet22,50,20,12b
6588,khy3vc9m,32.0,Female,Graduate school,gist,almost_certain,-0.717391304347826,0.05,unlimited,sheet22,40,10,14a
6589,khy2mi73,29.0,Male,College,gist,about_even,0.3055555555555556,0.9,unlimited,sheet22,50,0,8b
6590,khy3txdw,39.0,Male,College,default,none,-0.7285714285714285,0.25,500,sheet22,40,10,7b
6591,khy30iah,36.0,Male,College,default,none,-0.04285714285714286,0.25,500,sheet22,40,10,15b
6592,khy2mjzy,31.0,Male,High school,verbatim,80,0.34615384615384615,0.75,500,sheet22,40,10,13b
6593,khy37iar,35.0,Male,College,default,none,-1.5,0.05,1000,sheet22,150,50,3b
6594,khy52vu2,39.0,Male,High school,gist,highly_unlikely,-0.06521739130434782,0.05,2000,sheet22,40,10,19b
6595,khy2typj,32.0,Female,College,default,none,-0.23333333333333334,0.75,unlimited,sheet22,20,0,2b
6596,khy2mpb3,46.0,Female,College,verbatim,5,-0.045454545454545456,0.05,2000,sheet22,150,50,19b
6597,khy3phte,36.0,Male,College,verbatim,75,-0.03333333333333333,0.75,2000,sheet22,20,0,5b
6598,khy2n081,31.0,Male,College,gist,highly_unlikely,-1.25,0.1,unlimited,sheet22,10,0,16b
6599,khy5qk48,38.0,Male,College,default,none,-0.016666666666666666,0.5,500,sheet22,20,10,10b
6600,khy300ey,24.0,Masculino,Colegial,verbatim,80,0.2076923076923077,0.75,unlimited,sheet22,40,10,0b
6601,khy2mt7n,24.0,Male,High school,default,none,-8.75,0.1,500,sheet22,10,0,1b
6602,khy2mxq3,31.0,Male,Graduate school,verbatim,10,-0.25,0.1,500,sheet22,50,0,18a
6603,khy58mt2,29.0,Female,College,default,none,-0.27,0.5,1000,sheet22,40,10,6b
6604,khy2neez,19.0,Male,Professional school,verbatim,25,-1.1,0.25,2000,sheet22,20,0,10b
6605,khy2nkde,34.0,Male,College,default,none,0.15,0.5,500,sheet22,150,0,12b
6606,khy3iwft,45.0,Female,Graduate school,verbatim,95,0.487012987012987,0.95,1000,sheet22,40,10,14a
6607,khy3e3dg,58.0,Female,College,gist,no_chance,-0.03488372093023256,0.05,1000,sheet22,50,20,19b
6608,khy5mpdj,27.0,Female,High school,gist,likely,0.3,0.75,unlimited,sheet22,20,0,10a
6609,khy2m9mv,28.0,Male,High school,verbatim,15,0.08181818181818182,0.25,1000,sheet22,50,20,17b
6610,khy36wy5,25.0,Male,High school,verbatim,5,-1.2391304347826086,0.05,500,sheet22,40,10,0b
6611,khy2n08z,46.0,Female,College,verbatim,100,-1.5,0.05,2000,sheet22,40,10,8b
6612,khy2q4zg,24.0,Male,High school,verbatim,5,-0.1956521739130435,0.05,2000,sheet22,40,10,18a
